-5.2e-07,0.000893281,0.00427984
-5.198e-07,0.000893281,0.00427984
-5.196e-07,0.000893281,0.00427984
-5.194e-07,0.000893281,0.00427984
-5.192e-07,0.000893281,0.00427984
-5.19e-07,0.000893281,0.00427984
-5.188e-07,0.000893281,0.00427984
-5.186e-07,0.000893281,0.00348933
-5.184e-07,0.000893281,0.00348933
-5.182e-07,0.000893281,0.00348933
-5.18e-07,0.000893281,0.00348933
-5.178e-07,0.000893281,0.00348933
-5.176e-07,0.000893281,0.00348933
-5.174e-07,0.000893281,0.00348933
-5.172e-07,0.000893281,0.00348933
-5.17e-07,0.000893281,0.00348933
-5.168e-07,0.000893281,0.00348933
-5.166e-07,0.000893281,0.00348933
-5.164e-07,0.000102767,0.00348933
-5.162e-07,0.000102767,0.00427984
-5.16e-07,0.000102767,0.00427984
-5.158e-07,0.000102767,0.00427984
-5.156e-07,0.000102767,0.00427984
-5.154e-07,0.000102767,0.00427984
-5.152e-07,0.000893281,0.00427984
-5.15e-07,0.000893281,0.00427984
-5.148e-07,0.000893281,0.00427984
-5.146e-07,0.000893281,0.00427984
-5.144e-07,0.000893281,0.00427984
-5.142e-07,0.000893281,0.00427984
-5.14e-07,0.000893281,0.00427984
-5.138e-07,0.000893281,0.00427984
-5.136e-07,0.000102767,0.00427984
-5.134e-07,0.000102767,0.00427984
-5.132e-07,0.000102767,0.00507036
-5.13e-07,0.000102767,0.00507036
-5.128e-07,0.000893281,0.00507036
-5.126e-07,0.000893281,0.00427984
-5.124e-07,0.000893281,0.00427984
-5.122e-07,0.000893281,0.00427984
-5.12e-07,0.000893281,0.00427984
-5.118e-07,0.000102767,0.00427984
-5.116e-07,0.000102767,0.00507036
-5.114e-07,0.000102767,0.00507036
-5.112e-07,0.000102767,0.00427984
-5.11e-07,0.000102767,0.00427984
-5.108e-07,0.000102767,0.00427984
-5.106e-07,0.000102767,0.00427984
-5.104e-07,0.000102767,0.00427984
-5.102e-07,0.000102767,0.00507036
-5.1e-07,0.000893281,0.00507036
-5.098e-07,0.000893281,0.00507036
-5.096e-07,0.000893281,0.00507036
-5.094e-07,0.000893281,0.00507036
-5.092e-07,0.000893281,0.00507036
-5.09e-07,0.000102767,0.00507036
-5.088e-07,0.000102767,0.00507036
-5.086e-07,0.000102767,0.00507036
-5.084e-07,0.000102767,0.00507036
-5.082e-07,0.000102767,0.00507036
-5.08e-07,0.000102767,0.00507036
-5.078e-07,0.000102767,0.00507036
-5.076e-07,0.000102767,0.00507036
-5.074e-07,0.000102767,0.00507036
-5.072e-07,0.000893281,0.00507036
-5.07e-07,0.000893281,0.00507036
-5.068e-07,0.000893281,0.00507036
-5.066e-07,0.000893281,0.00507036
-5.064e-07,0.000893281,0.00507036
-5.062e-07,0.000893281,0.00507036
-5.06e-07,0.000893281,0.00507036
-5.058e-07,0.000893281,0.00507036
-5.056e-07,0.000893281,0.00507036
-5.054e-07,0.000893281,0.00507036
-5.052e-07,0.000102767,0.00507036
-5.05e-07,0.000102767,0.00507036
-5.048e-07,0.000102767,0.00507036
-5.046e-07,0.000102767,0.00507036
-5.044e-07,0.000102767,0.00507036
-5.042e-07,0.000893281,0.00507036
-5.04e-07,0.000102767,0.00507036
-5.038e-07,0.000102767,0.00507036
-5.036e-07,0.000102767,0.00507036
-5.034e-07,0.000102767,0.00507036
-5.032e-07,0.000102767,0.00507036
-5.03e-07,0.000102767,0.00507036
-5.028e-07,0.000102767,0.00507036
-5.026e-07,0.000102767,0.00507036
-5.024e-07,0.000102767,0.00586087
-5.022e-07,0.000102767,0.00586087
-5.02e-07,0.000102767,0.00507036
-5.018e-07,0.000102767,0.00507036
-5.016e-07,0.000102767,0.00507036
-5.014e-07,0.000102767,0.00507036
-5.012e-07,0.000893281,0.00507036
