-53.610092
-53.603058
-53.596466
-53.590759
-53.584465
-53.577065
-53.57003
-53.564606
-53.558846
-53.553802
-53.551903
-53.555183
-53.563446
-53.574821
-53.589691
-53.606606
-53.62336
-53.638168
-53.648468
-53.656418
-53.661972
-53.665176
-53.667824
-53.670341
-53.672607
-53.676559
-53.678703
-53.677773
-53.675354
-53.669785
-53.662231
-53.65554
-53.650024
-53.645271
-53.641548
-53.639511
-53.637955
-53.634209
-53.628326
-53.620689
-53.611206
-53.598984
-53.585091
-53.572899
-53.564674
-53.560417
-53.559341
-53.560364
-53.563019
-53.568954
-53.575462
-53.583443
-53.592041
-53.601044
-53.609749
-53.619385
-53.628304
-53.635864
-53.640762
-53.645264
-53.648346
-53.653145
-53.659508
-53.667397
-53.676315
-53.683434
-53.68737
-53.688927
-53.687469
-53.683319
-53.675011
-53.664017
-53.652328
-53.639511
-53.624336
-53.60994
-53.60022
-53.596481
-53.5989
-53.607292
-53.618675
-53.632599
-53.647629
-53.662231
-53.677948
-53.692955
-53.705605
-53.714218
-53.720253
-53.725128
-53.7285
-53.728424
-53.72612
-53.72345
-53.722321
-53.721512
-53.72023
-53.717842
-53.714226
-53.709045
-53.706306
-53.706512
-53.706474
-53.703354
-53.699837
-53.696922
-53.695839
-53.696999
-53.701485
-53.710579
-53.723183
-53.737831
-53.75441
-53.771637
-53.786049
-53.795898
-53.802475
-53.808144
-53.812965
-53.818398
-53.823044
-53.82402
-53.82296
-53.82045
-53.818245
-53.816254
-53.815361
-53.81514
-53.817635
-53.822578
-53.831596
-53.84362
-53.860672
-53.882309
-53.907227
-53.935265
-53.963524
-53.99276
-54.021408
-54.046707
-54.069901
-54.089783
-54.106583
-54.120819
-54.131752
-54.14019
-54.144913
-54.146706
-54.149139
-54.151039
-54.150162
-54.149841
-54.153694
-54.163788
-54.181175
-54.205162
-54.235214
-54.269592
-54.306183
-54.345398
-54.386101
-54.42659
-54.466812
-54.507103
-54.54657
-54.586761
-54.628983
-54.672302
-54.714546
-54.754204
-54.791672
-54.824974
-54.854439
-54.883652
-54.913177
-54.941551
-54.970383
-54.99926
-55.028633
-55.054771
-55.077766
-55.097931
-55.114563
-55.129639
-55.144806
-55.160172
-55.174431
-55.190063
